    Time   Pump 2       LT     Flow 
   670.70    5.000    6.855    2.990
   670.80    5.000    6.855    2.990
   670.90    5.000    6.855    2.990
   671.00    5.000    6.855    2.990
   671.10    5.000    6.855    2.990
   671.20    5.000    6.855    2.985
   671.30    5.000    6.860    2.985
   671.40    5.000    6.860    2.990
   671.50    5.000    6.860    2.990
   671.60    5.000    6.860    2.990
   671.70    5.000    6.860    2.990
   671.80    5.000    6.860    2.990
   671.90    5.000    6.860    2.995
   672.00    5.000    6.860    2.995
   672.10    5.000    6.860    2.995
   672.20    5.000    6.865    2.995
   672.30    5.000    6.865    3.000
   672.40    5.000    6.865    3.000
   672.50    5.000    6.865    2.995
   672.60    5.000    6.865    2.995
   672.70    5.000    6.865    2.995
   672.80    5.000    6.865    2.995
   672.90    5.000    6.865    2.995
   673.00    5.000    6.870    2.995
   673.10    5.000    6.870    2.995
   673.20    5.000    6.870    2.990
   673.30    5.000    6.870    2.995
   673.40    5.000    6.870    2.995
   673.50    5.000    6.870    2.995
   673.60    5.000    6.870    2.995
   673.70    5.000    6.870    2.990
   673.80    5.000    6.870    2.990
   673.90    5.000    6.875    2.990
   674.00    5.000    6.875    2.990
   674.10    5.000    6.875    2.990
   674.20    5.000    6.875    2.990
   674.30    5.000    6.875    2.990
   674.40    5.000    6.875    2.990
   674.50    5.000    6.875    2.990
   674.60    5.000    6.875    2.990
   674.70    5.000    6.875    2.990
   674.80    5.000    6.875    2.990
   674.90    5.000    6.875    2.990
   675.00    5.000    6.880    2.995
   675.10    5.000    6.880    2.990
   675.20    5.000    6.880    2.990
   675.30    5.000    6.880    2.990
   675.40    5.000    6.880    2.990
   675.50    5.000    6.880    2.990
   675.60    5.000    6.880    2.990
   675.70    5.000    6.880    2.995
   675.80    5.000    6.880    2.995
   675.90    5.000    6.880    3.000
   676.00    5.000    6.880    3.000
   676.10    5.000    6.880    2.995
   676.20    5.000    6.880    2.995
   676.30    5.000    6.885    2.995
   676.40    5.000    6.885    2.995
   676.50    5.000    6.885    2.995
   676.60    5.000    6.885    2.995
   676.70    5.000    6.885    3.000
   676.80    5.000    6.885    3.000
   676.90    5.000    6.885    3.000
   677.00    5.000    6.885    3.000
   677.10    5.000    6.885    3.000
   677.20    5.000    6.885    3.000
   677.30    5.000    6.890    3.000
   677.40    5.000    6.890    3.000
   677.50    5.000    6.890    3.000
   677.60    5.000    6.890    3.000
   677.70    5.000    6.890    3.000
   677.80    5.000    6.890    3.000
   677.90    5.000    6.890    3.000
   678.00    5.000    6.890    3.000
   678.10    5.000    6.890    3.005
   678.20    5.000    6.890    3.005
   678.30    5.000    6.890    3.010
   678.40    5.000    6.895    3.010
   678.50    5.000    6.895    3.010
   678.60    5.000    6.895    3.010
   678.70    5.000    6.895    3.010
   678.80    5.000    6.895    3.010
   678.90    5.000    6.895    3.010
   679.00    5.000    6.895    3.010
   679.10    5.000    6.895    3.010
   679.20    5.000    6.895    3.010
   679.30    5.000    6.895    3.010
   679.40    5.000    6.895    3.005
   679.50    5.000    6.895    3.005
   679.60    5.000    6.900    3.005
   679.70    5.000    6.900    3.000
   679.80    5.000    6.900    3.005
   679.90    5.000    6.900    3.005
   680.00    5.000    6.900    3.000
   680.10    5.000    6.900    3.005
   680.20    5.000    6.900    3.005
   680.30    5.000    6.900    3.005
   680.40    5.000    6.900    3.005
   680.50    5.000    6.900    3.005
   680.60    5.000    6.900    3.005
   680.70    5.000    6.900    3.005
   680.80    5.000    6.900    3.000
   680.90    5.000    6.905    3.005
   681.00    5.000    6.905    3.005
   681.10    5.000    6.905    3.005
   681.20    5.000    6.905    3.005
   681.30    5.000    6.905    3.005
   681.40    5.000    6.905    3.005
   681.50    5.000    6.905    3.000
   681.60    5.000    6.905    3.000
   681.70    5.000    6.905    3.000
   681.80    5.000    6.905    3.000
   681.90    5.000    6.910    3.000
   682.00    5.000    6.910    3.000
   682.10    5.000    6.910    3.000
   682.20    5.000    6.910    3.000
   682.30    5.000    6.910    3.000
   682.40    5.000    6.910    3.000
   682.50    5.000    6.910    2.995
   682.60    5.000    6.910    2.995
   682.70    5.000    6.910    2.995
   682.80    5.000    6.910    2.995
   682.90    5.000    6.910    2.990
   683.00    5.000    6.910    2.990
   683.10    5.000    6.915    2.990
   683.20    5.000    6.915    2.995
   683.30    5.000    6.915    2.990
   683.40    5.000    6.915    2.995
   683.50    5.000    6.915    2.995
   683.60    5.000    6.915    2.995
   683.70    5.000    6.915    2.995
   683.80    5.000    6.915    2.995
   683.90    5.000    6.915    2.995
   684.00    5.000    6.920    2.995
   684.10    5.000    6.920    2.995
   684.20    5.000    6.920    2.990
   684.30    5.000    6.920    2.995
   684.40    5.000    6.920    2.995
   684.50    5.000    6.920    2.995
   684.60    5.000    6.920    2.995
   684.70    5.000    6.920    2.995
   684.80    5.000    6.920    2.995
   684.90    5.000    6.920    3.000
   685.00    5.000    6.925    3.000
   685.10    5.000    6.925    3.000
   685.20    5.000    6.925    3.000
   685.30    5.000    6.925    3.000
   685.40    5.000    6.925    3.000
   685.50    5.000    6.925    2.995
   685.60    5.000    6.930    2.995
   685.70    5.000    6.930    2.995
   685.80    5.000    6.930    2.995
   685.90    5.000    6.930    2.995
   686.00    5.000    6.930    3.000
   686.10    5.000    6.930    3.000
   686.20    5.000    6.930    2.995
   686.30    5.000    6.930    2.995
   686.40    5.000    6.930    2.995
   686.50    5.000    6.930    2.995
   686.60    5.000    6.930    2.995
   686.70    5.000    6.935    2.995
   686.80    5.000    6.935    2.995
   686.90    5.000    6.935    3.000
   687.00    5.000    6.935    3.000
   687.10    5.000    6.935    3.000
   687.20    5.000    6.935    2.995
   687.30    5.000    6.935    3.000
   687.40    5.000    6.935    3.000
   687.50    5.000    6.940    3.000
   687.60    5.000    6.935    3.000
   687.70    5.000    6.940    3.000
   687.80    5.000    6.940    3.000
   687.90    5.000    6.940    3.000
   688.00    5.000    6.940    3.000
   688.10    5.000    6.940    3.000
   688.20    5.000    6.940    3.000
   688.30    5.000    6.940    3.000
   688.40    5.000    6.940    3.000
   688.50    5.000    6.940    3.000
   688.60    5.000    6.945    3.000
   688.70    5.000    6.945    2.995
   688.80    5.000    6.945    2.995
   688.90    5.000    6.945    3.000
   689.00    5.000    6.945    3.000
   689.10    5.000    6.945    3.000
   689.20    5.000    6.945    3.000
   689.30    5.000    6.945    3.000
   689.40    5.000    6.945    3.000
   689.50    5.000    6.945    2.995
   689.60    5.000    6.950    2.995
   689.70    5.000    6.950    2.995
   689.80    5.000    6.950    2.995
   689.90    5.000    6.950    2.995
   690.00    5.000    6.950    2.995
   690.10    5.000    6.950    2.995
   690.20    5.000    6.950    2.995
   690.30    5.000    6.950    2.995
   690.40    5.000    6.955    2.995
   690.50    5.000    6.955    2.995
   690.60    5.000    6.955    2.995
   690.70    5.000    6.955    2.995
   690.80    5.000    6.955    2.995
   690.90    5.000    6.955    2.995
   691.00    5.000    6.955    2.995
   691.10    5.000    6.955    2.990
   691.20    5.000    6.960    2.995
   691.30    5.000    6.955    2.995
   691.40    5.000    6.960    2.995
   691.50    5.000    6.960    3.000
   691.60    5.000    6.960    3.000
   691.70    5.000    6.960    2.995
   691.80    5.000    6.960    2.995
   691.90    5.000    6.960    2.995
   692.00    5.000    6.960    2.995
   692.10    5.000    6.960    2.995
   692.20    5.000    6.960    2.995
   692.30    5.000    6.960    2.995
   692.40    5.000    6.960    2.995
   692.50    5.000    6.965    2.995
   692.60    5.000    6.965    2.995
   692.70    5.000    6.965    2.995
   692.80    5.000    6.965    2.995
   692.90    5.000    6.965    2.990
   693.00    5.000    6.965    2.990
   693.10    5.000    6.965    2.985
   693.20    5.000    6.965    2.990
   693.30    5.000    6.965    2.990
   693.40    5.000    6.965    2.985
   693.50    5.000    6.965    2.985
   693.60    5.000    6.970    2.980
   693.70    5.000    6.970    2.980
   693.80    5.000    6.970    2.980
   693.90    5.000    6.970    2.980
   694.00    5.000    6.970    2.980
   694.10    5.000    6.970    2.980
   694.20    5.000    6.970    2.980
   694.30    5.000    6.970    2.980
   694.40    5.000    6.970    2.975
   694.50    5.000    6.970    2.980
   694.60    5.000    6.970    2.980
   694.70    5.000    6.970    2.980
   694.80    5.000    6.970    2.980
   694.90    5.000    6.970    2.980
   695.00    5.000    6.975    2.980
   695.10    5.000    6.975    2.980
   695.20    5.000    6.975    2.980
   695.30    5.000    6.975    2.980
   695.40    5.000    6.975    2.980
   695.50    5.000    6.975    2.985
   695.60    5.000    6.975    2.985
   695.70    5.000    6.975    2.985
   695.80    5.000    6.975    2.980
   695.90    5.000    6.975    2.980
   696.00    5.000    6.975    2.980
   696.10    5.000    6.975    2.985
   696.20    5.000    6.975    2.985
   696.30    5.000    6.975    2.985
   696.40    5.000    6.980    2.985
   696.50    5.000    6.980    2.985
   696.60    5.000    6.980    2.985
   696.70    5.000    6.980    2.985
   696.80    5.000    6.980    2.985
   696.90    5.000    6.980    2.985
   697.00    5.000    6.980    2.985
   697.10    5.000    6.980    2.985
   697.20    5.000    6.980    2.985
   697.30    5.000    6.980    2.985
   697.40    5.000    6.980    2.990
   697.50    5.000    6.985    2.990
   697.60    5.000    6.985    2.990
   697.70    5.000    6.985    2.990
   697.80    5.000    6.985    2.990
   697.90    5.000    6.985    2.990
   698.00    5.000    6.985    2.985
   698.10    5.000    6.985    2.985
   698.20    5.000    6.985    2.985
   698.30    5.000    6.985    2.980
   698.40    5.000    6.985    2.980
   698.50    5.000    6.985    2.980
   698.60    5.000    6.985    2.980
   698.70    5.000    6.985    2.980
   698.80    5.000    6.990    2.980
   698.90    5.000    6.990    2.980
   699.00    5.000    6.990    2.980
   699.10    5.000    6.990    2.980
   699.20    5.000    6.990    2.980
   699.30    5.000    6.995    2.980
   699.40    5.000    6.995    2.980
   699.50    5.000    6.995    2.980
   699.60    5.000    6.995    2.980
   699.70    5.000    6.995    2.980
   699.80    5.000    6.995    2.980
   699.90    5.000    6.995    2.980
   700.00    5.000    6.995    2.980
   700.10    5.000    6.995    2.980
   700.20    5.000    6.995    2.980
   700.30    5.000    6.995    2.975
   700.40    5.000    6.995    2.980
   700.50    5.000    6.995    2.980
   700.60    5.000    6.995    2.980
   700.70    5.000    6.995    2.980
   700.80    5.000    7.000    2.975
   700.90    5.000    7.000    2.975
   701.00    5.000    7.000    2.980
   701.10    5.000    7.000    2.980
   701.20    5.000    7.000    2.980
   701.30    5.000    7.000    2.980
   701.40    5.000    7.000    2.980
   701.50    5.000    7.000    2.980
   701.60    5.000    7.000    2.980
   701.70    5.000    7.000    2.980
   701.80    5.000    7.000    2.980
   701.90    5.000    7.000    2.985
   702.00    5.000    7.000    2.985
   702.10    5.000    7.000    2.990
   702.20    5.000    7.000    2.985
   702.30    5.000    7.000    2.985
   702.40    5.000    7.005    2.985
   702.50    5.000    7.005    2.985
   702.60    5.000    7.005    2.985
   702.70    5.000    7.005    2.985
   702.80    5.000    7.005    2.985
   702.90    5.000    7.005    2.985
   703.00    5.000    7.005    2.985
   703.10    5.000    7.005    2.985
   703.20    5.000    7.005    2.990
   703.30    5.000    7.005    2.990
   703.40    5.000    7.005    2.990
   703.50    5.000    7.005    2.990
   703.60    5.000    7.005    2.990
   703.70    5.000    7.005    2.990
   703.80    5.000    7.005    2.990
   703.90    5.000    7.005    2.990
   704.00    5.000    7.005    2.990
   704.10    5.000    7.005    2.990
   704.20    5.000    7.010    2.990
   704.30    5.000    7.010    2.990
   704.40    5.000    7.010    2.990
   704.50    5.000    7.010    2.990
   704.60    5.000    7.010    2.990
   704.70    5.000    7.010    2.990
   704.80    5.000    7.010    2.990
   704.90    5.000    7.010    2.985
   705.00    5.000    7.010    2.985
   705.10    5.000    7.010    2.985
   705.20    5.000    7.010    2.985
   705.30    5.000    7.010    2.985
   705.40    5.000    7.010    2.985
   705.50    5.000    7.010    2.980
   705.60    5.000    7.010    2.980
   705.70    5.000    7.010    2.985
   705.80    5.000    7.010    2.985
   705.90    5.000    7.010    2.985
   706.00    5.000    7.010    2.985
   706.10    5.000    7.010    2.985
   706.20    5.000    7.010    2.985
   706.30    5.000    7.010    2.990
   706.40    5.000    7.015    2.985
   706.50    5.000    7.015    2.985
   706.60    5.000    7.015    2.985
   706.70    5.000    7.015    2.985
   706.80    5.000    7.015    2.985
   706.90    5.000    7.015    2.985
   707.00    5.000    7.015    2.985
   707.10    5.000    7.015    2.980
   707.20    5.000    7.015    2.980
   707.30    5.000    7.015    2.980
   707.40    5.000    7.015    2.980
   707.50    5.000    7.015    2.980
   707.60    5.000    7.015    2.980
   707.70    5.000    7.015    2.980
   707.80    5.000    7.015    2.980
   707.90    5.000    7.015    2.985
   708.00    5.000    7.015    2.985
   708.10    5.000    7.015    2.985
   708.20    5.000    7.015    2.985
   708.30    5.000    7.015    2.985
   708.40    5.000    7.015    2.985
   708.50    5.000    7.015    2.990
   708.60    5.000    7.015    2.985
   708.70    5.000    7.015    2.985
   708.80    5.000    7.015    2.985
   708.90    5.000    7.015    2.985
   709.00    5.000    7.020    2.985
   709.10    5.000    7.015    2.985
   709.20    5.000    7.020    2.985
   709.30    5.000    7.020    2.985
   709.40    5.000    7.020    2.985
   709.50    5.000    7.020    2.985
   709.60    5.000    7.020    2.980
   709.70    5.000    7.020    2.980
   709.80    5.000    7.020    2.980
   709.90    5.000    7.020    2.980
   710.00    5.000    7.020    2.980
   710.10    5.000    7.020    2.980
   710.20    5.000    7.020    2.975
   710.30    5.000    7.020    2.975
   710.40    5.000    7.020    2.975
   710.50    5.000    7.020    2.980
   710.60    5.000    7.020    2.980
   710.70    5.000    7.020    2.975
   710.80    5.000    7.020    2.980
   710.90    5.000    7.020    2.980
   711.00    5.000    7.020    2.980
   711.10    5.000    7.020    2.975
   711.20    5.000    7.025    2.975
   711.30    5.000    7.025    2.975
   711.40    5.000    7.025    2.975
   711.50    5.000    7.025    2.975
   711.60    5.000    7.025    2.975
   711.70    5.000    7.025    2.975
   711.80    5.000    7.025    2.975
   711.90    5.000    7.025    2.980
   712.00    5.000    7.025    2.980
   712.10    5.000    7.025    2.980
   712.20    5.000    7.025    2.980
   712.30    5.000    7.025    2.985
   712.40    5.000    7.025    2.985
   712.50    5.000    7.025    2.985
   712.60    5.000    7.025    2.985
   712.70    5.000    7.025    2.985
   712.80    5.000    7.025    2.985
   712.90    5.000    7.025    2.985
   713.00    5.000    7.025    2.985
   713.10    5.000    7.025    2.985
   713.20    5.000    7.025    2.985
   713.30    5.000    7.025    2.985
   713.40    5.000    7.025    2.985
   713.50    5.000    7.025    2.985
   713.60    5.000    7.025    2.985
   713.70    5.000    7.025    2.990
   713.80    5.000    7.025    2.990
   713.90    5.000    7.025    2.985
   714.00    5.000    7.025    2.985
   714.10    5.000    7.025    2.985
   714.20    5.000    7.025    2.985
   714.30    5.000    7.025    2.990
   714.40    5.000    7.025    2.990
   714.50    5.000    7.025    2.990
   714.60    5.000    7.030    2.990
   714.70    5.000    7.030    2.990
   714.80    5.000    7.025    2.990
   714.90    5.000    7.025    2.990
   715.00    5.000    7.030    2.990
   715.10    5.000    7.030    2.985
   715.20    5.000    7.030    2.985
   715.30    5.000    7.030    2.985
   715.40    5.000    7.030    2.985
   715.50    5.000    7.030    2.990
   715.60    5.000    7.030    2.985
   715.70    5.000    7.030    2.985
   715.80    5.000    7.030    2.985
   715.90    5.000    7.030    2.985
   716.00    5.000    7.030    2.985
   716.10    5.000    7.030    2.985
   716.20    5.000    7.030    2.985
   716.30    5.000    7.030    2.985
   716.40    5.000    7.030    2.985
   716.50    5.000    7.030    2.985
   716.60    5.000    7.030    2.985
   716.70    5.000    7.030    2.990
   716.80    5.000    7.030    2.990
   716.90    5.000    7.030    2.990
   717.00    5.000    7.030    2.985
   717.10    5.000    7.030    2.985
   717.20    5.000    7.030    2.990
   717.30    5.000    7.030    2.990
   717.40    5.000    7.030    2.990
   717.50    5.000    7.030    2.990
   717.60    5.000    7.030    2.990
   717.70    5.000    7.035    2.990
   717.80    5.000    7.035    2.990
   717.90    5.000    7.035    2.990
   718.00    5.000    7.035    2.990
   718.10    5.000    7.035    2.990
   718.20    5.000    7.035    2.990
   718.30    5.000    7.035    2.990
   718.40    5.000    7.035    2.990
   718.50    5.000    7.035    2.990
   718.60    5.000    7.035    2.985
   718.70    5.000    7.035    2.985
   718.80    5.000    7.035    2.985
   718.90    5.000    7.035    2.985
   719.00    5.000    7.035    2.985
   719.10    5.000    7.035    2.985
   719.20    5.000    7.035    2.985
   719.30    5.000    7.035    2.985
   719.40    5.000    7.035    2.990
   719.50    5.000    7.035    2.985
   719.60    5.000    7.035    2.985
   719.70    5.000    7.040    2.985
   719.80    5.000    7.035    2.985
   719.90    5.000    7.040    2.985
   720.00    5.000    7.040    2.985
   720.10    5.000    7.035    2.985
   720.20    5.000    7.040    2.985
   720.30    5.000    7.040    2.985
   720.40    5.000    7.040    2.980
   720.50    5.000    7.040    2.985
   720.60    5.000    7.040    2.985
   720.70    5.000    7.040    2.985
   720.80    5.000    7.040    2.985
   720.90    5.000    7.040    2.985
   721.00    5.000    7.040    2.985
   721.10    5.000    7.040    2.985
   721.20    5.000    7.040    2.980
   721.30    5.000    7.040    2.985
   721.40    5.000    7.040    2.980
   721.50    5.000    7.040    2.985
   721.60    5.000    7.040    2.985
   721.70    5.000    7.040    2.985
   721.80    5.000    7.040    2.980
   721.90    5.000    7.040    2.980
   722.00    5.000    7.040    2.980
   722.10    5.000    7.040    2.980
   722.20    5.000    7.040    2.985
   722.30    5.000    7.045    2.980
   722.40    5.000    7.045    2.980
   722.50    5.000    7.045    2.980
   722.60    5.000    7.045    2.980
   722.70    5.000    7.045    2.985
   722.80    5.000    7.045    2.985
   722.90    5.000    7.045    2.985
   723.00    5.000    7.045    2.985
   723.10    5.000    7.045    2.985
   723.20    5.000    7.045    2.985
   723.30    5.000    7.045    2.985
   723.40    5.000    7.045    2.985
   723.50    5.000    7.045    2.980
   723.60    5.000    7.045    2.985
   723.70    5.000    7.045    2.985
   723.80    5.000    7.045    2.985
   723.90    5.000    7.045    2.980
   724.00    5.000    7.045    2.980
   724.10    5.000    7.045    2.980
   724.20    5.000    7.050    2.980
   724.30    5.000    7.045    2.980
   724.40    5.000    7.050    2.980
   724.50    5.000    7.050    2.980
   724.60    5.000    7.050    2.980
   724.70    5.000    7.050    2.980
   724.80    5.000    7.050    2.980
   724.90    5.000    7.050    2.980
   725.00    5.000    7.050    2.980
   725.10    5.000    7.050    2.980
   725.20    5.000    7.050    2.980
   725.30    5.000    7.050    2.980
   725.40    5.000    7.050    2.980
   725.50    5.000    7.050    2.980
   725.60    5.000    7.050    2.980
   725.70    5.000    7.050    2.980
   725.80    5.000    7.050    2.980
   725.90    5.000    7.050    2.980
   726.00    5.000    7.050    2.980
   726.10    5.000    7.050    2.980
   726.20    5.000    7.055    2.980
   726.30    5.000    7.055    2.980
   726.40    5.000    7.055    2.980
   726.50    5.000    7.055    2.980
   726.60    5.000    7.055    2.980
   726.70    5.000    7.055    2.980
   726.80    5.000    7.055    2.980
   726.90    5.000    7.055    2.980
   727.00    5.000    7.055    2.980
   727.10    5.000    7.055    2.980
   727.20    5.000    7.055    2.975
   727.30    5.000    7.055    2.975
   727.40    5.000    7.055    2.975
   727.50    5.000    7.055    2.975
   727.60    5.000    7.055    2.975
   727.70    5.000    7.055    2.975
   727.80    5.000    7.055    2.975
   727.90    5.000    7.055    2.975
   728.00    5.000    7.055    2.975
   728.10    5.000    7.055    2.975
   728.20    5.000    7.055    2.975
   728.30    5.000    7.060    2.975
   728.40    5.000    7.060    2.975
   728.50    5.000    7.060    2.980
   728.60    5.000    7.060    2.980
   728.70    5.000    7.060    2.975
   728.80    5.000    7.060    2.975
   728.90    5.000    7.060    2.975
   729.00    5.000    7.060    2.975
   729.10    5.000    7.060    2.975
   729.20    5.000    7.060    2.975
   729.30    5.000    7.060    2.980
   729.40    5.000    7.060    2.985
   729.50    5.000    7.060    2.985
   729.60    5.000    7.060    2.980
   729.70    5.000    7.060    2.980
   729.80    5.000    7.060    2.980
   729.90    5.000    7.060    2.980
   730.00    5.000    7.065    2.980
   730.10    5.000    7.065    2.980
   730.20    5.000    7.065    2.980
   730.30    5.000    7.065    2.980
   730.40    5.000    7.065    2.980
   730.50    5.000    7.065    2.980
   730.60    5.000    7.065    2.980
   730.70    5.000    7.065    2.975
   730.80    5.000    7.065    2.975
   730.90    5.000    7.065    2.980
   731.00    5.000    7.065    2.975
   731.10    5.000    7.065    2.980
   731.20    5.000    7.070    2.980
   731.30    5.000    7.070    2.980
   731.40    5.000    7.070    2.975
   731.50    5.000    7.070    2.980
   731.60    5.000    7.070    2.980
   731.70    5.000    7.070    2.980
   731.80    5.000    7.070    2.980
   731.90    5.000    7.070    2.980
   732.00    5.000    7.070    2.980
   732.10    5.000    7.070    2.980
   732.20    5.000    7.070    2.980
   732.30    5.000    7.070    2.980
   732.40    5.000    7.070    2.980
   732.50    5.000    7.070    2.980
   732.60    5.000    7.075    2.980
   732.70    5.000    7.075    2.980
   732.80    5.000    7.075    2.980
   732.90    5.000    7.075    2.985
   733.00    5.000    7.075    2.980
   733.10    5.000    7.075    2.980
   733.20    5.000    7.075    2.980
   733.30    5.000    7.075    2.980
   733.40    5.000    7.075    2.975
   733.50    5.000    7.075    2.975
   733.60    5.000    7.075    2.975
   733.70    5.000    7.075    2.975
   733.80    5.000    7.075    2.975
   733.90    5.000    7.075    2.975
   734.00    5.000    7.075    2.975
   734.10    5.000    7.075    2.980
   734.20    5.000    7.075    2.980
   734.30    5.000    7.080    2.980
   734.40    5.000    7.080    2.975
   734.50    5.000    7.080    2.980
   734.60    5.000    7.080    2.980
   734.70    5.000    7.080    2.980
   734.80    5.000    7.080    2.980
   734.90    5.000    7.080    2.980
   735.00    5.000    7.080    2.980
   735.10    5.000    7.080    2.980
   735.20    5.000    7.080    2.980
   735.30    5.000    7.080    2.980
   735.40    5.000    7.080    2.980
   735.50    5.000    7.080    2.975
   735.60    5.000    7.080    2.980
   735.70    5.000    7.080    2.975
   735.80    5.000    7.080    2.980
   735.90    5.000    7.085    2.980
   736.00    5.000    7.085    2.980
   736.10    5.000    7.085    2.980
   736.20    5.000    7.085    2.985
   736.30    5.000    7.085    2.985
   736.40    5.000    7.085    2.985
   736.50    5.000    7.085    2.980
   736.60    5.000    7.085    2.980
   736.70    5.000    7.085    2.980
   736.80    5.000    7.085    2.975
   736.90    5.000    7.085    2.980
   737.00    5.000    7.085    2.975
   737.10    5.000    7.085    2.975
   737.20    5.000    7.085    2.975
   737.30    5.000    7.090    2.975
   737.40    5.000    7.090    2.975
   737.50    5.000    7.090    2.975
   737.60    5.000    7.090    2.975
   737.70    5.000    7.090    2.975
   737.80    5.000    7.090    2.975
   737.90    5.000    7.090    2.975
   738.00    5.000    7.090    2.975
   738.10    5.000    7.090    2.975
   738.20    5.000    7.090    2.975
   738.30    5.000    7.090    2.975
   738.40    5.000    7.090    2.975
   738.50    5.000    7.090    2.975
   738.60    5.000    7.090    2.975
   738.70    5.000    7.090    2.980
   738.80    5.000    7.090    2.980
   738.90    5.000    7.090    2.980
   739.00    5.000    7.095    2.980
   739.10    5.000    7.095    2.980
   739.20    5.000    7.095    2.980
   739.30    5.000    7.095    2.980
   739.40    5.000    7.095    2.980
   739.50    5.000    7.095    2.980
   739.60    5.000    7.095    2.980
   739.70    5.000    7.095    2.980
   739.80    5.000    7.095    2.980
   739.90    5.000    7.095    2.980
   740.00    5.000    7.095    2.980
   740.10    5.000    7.095    2.980
   740.20    5.000    7.095    2.980
   740.30    5.000    7.095    2.980
   740.40    5.000    7.095    2.980
   740.50    5.000    7.100    2.980
   740.60    5.000    7.100    2.980
   740.70    5.000    7.100    2.985
   740.80    5.000    7.100    2.980
   740.90    5.000    7.100    2.980
   741.00    5.000    7.100    2.980
   741.10    5.000    7.100    2.980
   741.20    5.000    7.100    2.980
   741.30    5.000    7.100    2.980
   741.40    5.000    7.100    2.980
   741.50    5.000    7.100    2.980
   741.60    5.000    7.105    2.980
   741.70    5.000    7.105    2.980
   741.80    5.000    7.105    2.980
   741.90    5.000    7.105    2.975
   742.00    5.000    7.105    2.975
   742.10    5.000    7.105    2.980
   742.20    5.000    7.105    2.980
   742.30    5.000    7.105    2.980
   742.40    5.000    7.105    2.980
   742.50    5.000    7.105    2.985
   742.60    5.000    7.105    2.985
   742.70    5.000    7.105    2.985
   742.80    5.000    7.105    2.985
   742.90    5.000    7.105    2.985
   743.00    5.000    7.105    2.985
   743.10    5.000    7.105    2.985
   743.20    5.000    7.110    2.985
   743.30    5.000    7.105    2.985
   743.40    5.000    7.105    2.985
   743.50    5.000    7.110    2.985
   743.60    5.000    7.105    2.980
   743.70    5.000    7.110    2.975
   743.80    5.000    7.110    2.975
   743.90    5.000    7.110    2.975
   744.00    5.000    7.110    2.970
   744.10    5.000    7.110    2.970
   744.20    5.000    7.110    2.970
   744.30    5.000    7.110    2.970
   744.40    5.000    7.110    2.975
   744.50    5.000    7.110    2.975
   744.60    5.000    7.110    2.975
   744.70    5.000    7.110    2.975
   744.80    5.000    7.110    2.975
   744.90    5.000    7.110    2.975
   745.00    5.000    7.110    2.975
   745.10    5.000    7.110    2.975
   745.20    5.000    7.110    2.980
   745.30    5.000    7.115    2.980
   745.40    5.000    7.110    2.980
   745.50    5.000    7.115    2.980
   745.60    5.000    7.115    2.975
   745.70    5.000    7.115    2.975
   745.80    5.000    7.115    2.975
   745.90    5.000    7.115    2.975
   746.00    5.000    7.115    2.975
   746.10    5.000    7.115    2.975
   746.20    5.000    7.115    2.975
   746.30    5.000    7.115    2.975
   746.40    5.000    7.115    2.975
   746.50    5.000    7.115    2.975
   746.60    5.000    7.115    2.975
   746.70    5.000    7.115    2.975
   746.80    5.000    7.115    2.975
   746.90    5.000    7.115    2.975
   747.00    5.000    7.120    2.975
   747.10    5.000    7.120    2.975
   747.20    5.000    7.120    2.975
   747.30    5.000    7.120    2.975
   747.40    5.000    7.120    2.975
   747.50    5.000    7.120    2.975
   747.60    5.000    7.120    2.975
   747.70    5.000    7.120    2.980
   747.80    5.000    7.120    2.980
   747.90    5.000    7.120    2.980
   748.00    5.000    7.120    2.980
   748.10    5.000    7.120    2.975
   748.20    5.000    7.120    2.975
   748.30    5.000    7.120    2.975
   748.40    5.000    7.125    2.980
   748.50    5.000    7.125    2.980
   748.60    5.000    7.125    2.980
   748.70    5.000    7.125    2.985
   748.80    5.000    7.125    2.985
   748.90    5.000    7.125    2.990
   749.00    5.000    7.125    2.990
   749.10    5.000    7.125    2.990
   749.20    5.000    7.125    2.990
   749.30    5.000    7.125    2.990
   749.40    5.000    7.125    2.990
   749.50    5.000    7.125    2.990
   749.60    5.000    7.125    2.990
   749.70    5.000    7.125    2.990
   749.80    5.000    7.125    2.985
   749.90    5.000    7.130    2.985
   750.00    5.000    7.130    2.985
   750.10    5.000    7.130    2.985
   750.20    5.000    7.130    2.985
   750.30    5.000    7.130    2.985
   750.40    5.000    7.130    2.985
   750.50    5.000    7.130    2.985
   750.60    5.000    7.130    2.985
   750.70    5.000    7.130    2.985
   750.80    5.000    7.130    2.985
   750.90    5.000    7.130    2.980
   751.00    5.000    7.130    2.980
   751.10    5.000    7.130    2.980
   751.20    5.000    7.130    2.980
   751.30    5.000    7.130    2.980
   751.40    5.000    7.130    2.980
   751.50    5.000    7.130    2.980
   751.60    5.000    7.135    2.980
   751.70    5.000    7.135    2.980
   751.80    5.000    7.135    2.980
   751.90    5.000    7.135    2.980
   752.00    5.000    7.135    2.980
   752.10    5.000    7.135    2.980
   752.20    5.000    7.135    2.980
   752.30    5.000    7.135    2.980
   752.40    5.000    7.135    2.980
   752.50    5.000    7.135    2.980
   752.60    5.000    7.135    2.980
   752.70    5.000    7.135    2.985
   752.80    5.000    7.135    2.985
