    Time   Pump 2       LT     Flow 
   359.00    5.000    5.490    2.920
   359.10    5.000    5.490    2.925
   359.20    5.000    5.490    2.925
   359.30    5.000    5.490    2.925
   359.40    5.000    5.490    2.925
   359.50    5.000    5.490    2.925
   359.60    5.000    5.495    2.925
   359.70    5.000    5.495    2.925
   359.80    5.000    5.495    2.925
   359.90    5.000    5.495    2.925
   360.00    5.000    5.495    2.925
   360.10    5.000    5.495    2.925
   360.20    5.000    5.500    2.925
   360.30    5.000    5.500    2.925
   360.40    5.000    5.500    2.925
   360.50    5.000    5.505    2.930
   360.60    5.000    5.505    2.925
   360.70    5.000    5.505    2.925
   360.80    5.000    5.505    2.925
   360.90    5.000    5.510    2.930
   361.00    5.000    5.510    2.930
   361.10    5.000    5.510    2.930
   361.20    5.000    5.510    2.925
   361.30    5.000    5.510    2.930
   361.40    5.000    5.515    2.930
   361.50    5.000    5.515    2.930
   361.60    5.000    5.515    2.930
   361.70    5.000    5.515    2.935
   361.80    5.000    5.515    2.935
   361.90    5.000    5.515    2.930
   362.00    5.000    5.520    2.930
   362.10    5.000    5.520    2.935
   362.20    5.000    5.520    2.935
   362.30    5.000    5.520    2.935
   362.40    5.000    5.520    2.935
   362.50    5.000    5.525    2.935
   362.60    5.000    5.525    2.935
   362.70    5.000    5.525    2.935
   362.80    5.000    5.525    2.935
   362.90    5.000    5.525    2.935
   363.00    5.000    5.530    2.935
   363.10    5.000    5.530    2.940
   363.20    5.000    5.530    2.935
   363.30    5.000    5.530    2.935
   363.40    5.000    5.535    2.940
   363.50    5.000    5.535    2.940
   363.60    5.000    5.535    2.940
   363.70    5.000    5.535    2.940
   363.80    5.000    5.535    2.940
   363.90    5.000    5.540    2.940
   364.00    5.000    5.540    2.940
   364.10    5.000    5.540    2.940
   364.20    5.000    5.545    2.940
   364.30    5.000    5.545    2.940
   364.40    5.000    5.545    2.940
   364.50    5.000    5.545    2.945
   364.60    5.000    5.545    2.945
   364.70    5.000    5.550    2.945
   364.80    5.000    5.550    2.945
   364.90    5.000    5.550    2.945
   365.00    5.000    5.550    2.945
   365.10    5.000    5.550    2.945
   365.20    5.000    5.555    2.940
   365.30    5.000    5.555    2.940
   365.40    5.000    5.555    2.945
   365.50    5.000    5.555    2.945
   365.60    5.000    5.555    2.945
   365.70    5.000    5.560    2.945
   365.80    5.000    5.560    2.945
   365.90    5.000    5.560    2.950
   366.00    5.000    5.560    2.945
   366.10    5.000    5.565    2.945
   366.20    5.000    5.565    2.945
   366.30    5.000    5.565    2.945
   366.40    5.000    5.565    2.945
   366.50    5.000    5.570    2.940
   366.60    5.000    5.570    2.940
   366.70    5.000    5.570    2.940
   366.80    5.000    5.570    2.940
   366.90    5.000    5.570    2.935
   367.00    5.000    5.575    2.935
   367.10    5.000    5.575    2.935
   367.20    5.000    5.575    2.935
   367.30    5.000    5.575    2.940
   367.40    5.000    5.580    2.940
   367.50    5.000    5.580    2.940
   367.60    5.000    5.580    2.940
   367.70    5.000    5.580    2.940
   367.80    5.000    5.585    2.940
   367.90    5.000    5.585    2.940
   368.00    5.000    5.585    2.940
   368.10    5.000    5.585    2.940
   368.20    5.000    5.590    2.940
   368.30    5.000    5.590    2.945
   368.40    5.000    5.590    2.945
   368.50    5.000    5.590    2.945
   368.60    5.000    5.595    2.945
   368.70    5.000    5.595    2.945
   368.80    5.000    5.595    2.945
   368.90    5.000    5.600    2.950
   369.00    5.000    5.600    2.950
   369.10    5.000    5.600    2.950
   369.20    5.000    5.600    2.950
   369.30    5.000    5.605    2.950
   369.40    5.000    5.605    2.955
   369.50    5.000    5.605    2.955
   369.60    5.000    5.605    2.950
   369.70    5.000    5.605    2.950
   369.80    5.000    5.610    2.950
   369.90    5.000    5.610    2.950
   370.00    5.000    5.610    2.950
   370.10    5.000    5.610    2.950
   370.20    5.000    5.615    2.950
   370.30    5.000    5.615    2.950
   370.40    5.000    5.615    2.950
   370.50    5.000    5.615    2.950
   370.60    5.000    5.615    2.950
   370.70    5.000    5.620    2.950
   370.80    5.000    5.620    2.950
   370.90    5.000    5.620    2.945
   371.00    5.000    5.620    2.945
   371.10    5.000    5.625    2.945
   371.20    5.000    5.625    2.945
   371.30    5.000    5.625    2.945
   371.40    5.000    5.625    2.945
   371.50    5.000    5.630    2.945
   371.60    5.000    5.630    2.945
   371.70    5.000    5.630    2.945
   371.80    5.000    5.630    2.940
   371.90    5.000    5.635    2.945
   372.00    5.000    5.635    2.945
   372.10    5.000    5.635    2.945
   372.20    5.000    5.635    2.945
   372.30    5.000    5.640    2.945
   372.40    5.000    5.640    2.945
   372.50    5.000    5.640    2.945
   372.60    5.000    5.640    2.945
   372.70    5.000    5.645    2.945
   372.80    5.000    5.645    2.945
   372.90    5.000    5.645    2.945
   373.00    5.000    5.645    2.945
   373.10    5.000    5.650    2.945
   373.20    5.000    5.650    2.945
   373.30    5.000    5.650    2.945
   373.40    5.000    5.650    2.945
   373.50    5.000    5.655    2.945
   373.60    5.000    5.655    2.945
   373.70    5.000    5.655    2.940
   373.80    5.000    5.655    2.940
   373.90    5.000    5.655    2.940
   374.00    5.000    5.655    2.940
   374.10    5.000    5.660    2.940
   374.20    5.000    5.660    2.940
   374.30    5.000    5.660    2.940
   374.40    5.000    5.660    2.940
   374.50    5.000    5.660    2.940
   374.60    5.000    5.665    2.940
   374.70    5.000    5.665    2.940
   374.80    5.000    5.665    2.940
   374.90    5.000    5.665    2.940
   375.00    5.000    5.670    2.940
   375.10    5.000    5.670    2.940
   375.20    5.000    5.670    2.940
   375.30    5.000    5.670    2.935
   375.40    5.000    5.670    2.935
   375.50    5.000    5.675    2.935
   375.60    5.000    5.675    2.935
   375.70    5.000    5.675    2.940
   375.80    5.000    5.675    2.940
   375.90    5.000    5.675    2.940
   376.00    5.000    5.680    2.940
   376.10    5.000    5.680    2.935
   376.20    5.000    5.680    2.935
   376.30    5.000    5.680    2.935
   376.40    5.000    5.680    2.935
   376.50    5.000    5.680    2.935
   376.60    5.000    5.685    2.935
   376.70    5.000    5.685    2.940
   376.80    5.000    5.685    2.940
   376.90    5.000    5.685    2.940
   377.00    5.000    5.685    2.945
   377.10    5.000    5.690    2.945
   377.20    5.000    5.690    2.940
   377.30    5.000    5.690    2.940
   377.40    5.000    5.690    2.940
   377.50    5.000    5.690    2.940
   377.60    5.000    5.695    2.940
   377.70    5.000    5.695    2.940
   377.80    5.000    5.695    2.945
   377.90    5.000    5.695    2.945
   378.00    5.000    5.695    2.950
   378.10    5.000    5.700    2.945
   378.20    5.000    5.700    2.945
   378.30    5.000    5.700    2.950
   378.40    5.000    5.700    2.950
   378.50    5.000    5.700    2.950
   378.60    5.000    5.700    2.950
   378.70    5.000    5.705    2.950
   378.80    5.000    5.705    2.950
   378.90    5.000    5.705    2.950
   379.00    5.000    5.705    2.950
   379.10    5.000    5.710    2.955
   379.20    5.000    5.710    2.955
   379.30    5.000    5.710    2.955
   379.40    5.000    5.710    2.955
   379.50    5.000    5.710    2.950
   379.60    5.000    5.710    2.950
   379.70    5.000    5.715    2.955
   379.80    5.000    5.715    2.955
   379.90    5.000    5.715    2.955
   380.00    5.000    5.715    2.955
   380.10    5.000    5.720    2.955
   380.20    5.000    5.720    2.955
   380.30    5.000    5.720    2.960
   380.40    5.000    5.720    2.960
   380.50    5.000    5.720    2.960
   380.60    5.000    5.720    2.955
   380.70    5.000    5.720    2.955
   380.80    5.000    5.720    2.955
   380.90    5.000    5.725    2.955
   381.00    5.000    5.725    2.955
   381.10    5.000    5.725    2.955
   381.20    5.000    5.725    2.955
   381.30    5.000    5.730    2.950
   381.40    5.000    5.730    2.950
   381.50    5.000    5.730    2.950
   381.60    5.000    5.730    2.950
   381.70    5.000    5.730    2.950
   381.80    5.000    5.735    2.950
   381.90    5.000    5.735    2.950
   382.00    5.000    5.735    2.950
   382.10    5.000    5.735    2.945
   382.20    5.000    5.735    2.945
   382.30    5.000    5.735    2.945
   382.40    5.000    5.740    2.945
   382.50    5.000    5.740    2.945
   382.60    5.000    5.740    2.945
   382.70    5.000    5.740    2.945
   382.80    5.000    5.745    2.945
   382.90    5.000    5.745    2.945
   383.00    5.000    5.745    2.945
   383.10    5.000    5.745    2.945
   383.20    5.000    5.745    2.945
   383.30    5.000    5.750    2.945
   383.40    5.000    5.750    2.945
   383.50    5.000    5.750    2.945
   383.60    5.000    5.750    2.950
   383.70    5.000    5.755    2.950
   383.80    5.000    5.755    2.950
   383.90    5.000    5.755    2.950
   384.00    5.000    5.760    2.950
   384.10    5.000    5.760    2.950
   384.20    5.000    5.765    2.950
   384.30    5.000    5.765    2.950
   384.40    5.000    5.770    2.950
   384.50    5.000    5.770    2.950
   384.60    5.000    5.775    2.950
   384.70    5.000    5.775    2.950
   384.80    5.000    5.780    2.950
   384.90    5.000    5.780    2.950
   385.00    5.000    5.785    2.945
   385.10    5.000    5.785    2.945
   385.20    5.000    5.785    2.945
   385.30    5.000    5.790    2.945
   385.40    5.000    5.790    2.945
   385.50    5.000    5.795    2.945
   385.60    5.000    5.795    2.940
   385.70    5.000    5.800    2.945
   385.80    5.000    5.800    2.945
   385.90    5.000    5.805    2.945
   386.00    5.000    5.805    2.945
   386.10    5.000    5.810    2.945
   386.20    5.000    5.810    2.945
   386.30    5.000    5.810    2.945
   386.40    5.000    5.815    2.945
   386.50    5.000    5.815    2.945
   386.60    5.000    5.815    2.945
   386.70    5.000    5.820    2.940
   386.80    5.000    5.820    2.940
   386.90    5.000    5.820    2.945
   387.00    5.000    5.825    2.945
   387.10    5.000    5.825    2.945
   387.20    5.000    5.825    2.945
   387.30    5.000    5.830    2.945
   387.40    5.000    5.830    2.945
   387.50    5.000    5.830    2.945
   387.60    5.000    5.830    2.945
   387.70    5.000    5.835    2.945
   387.80    5.000    5.835    2.945
   387.90    5.000    5.835    2.945
   388.00    5.000    5.840    2.945
   388.10    5.000    5.840    2.945
   388.20    5.000    5.840    2.945
   388.30    5.000    5.845    2.945
   388.40    5.000    5.845    2.950
   388.50    5.000    5.845    2.945
   388.60    5.000    5.850    2.945
   388.70    5.000    5.850    2.945
   388.80    5.000    5.850    2.945
   388.90    5.000    5.850    2.945
   389.00    5.000    5.855    2.945
   389.10    5.000    5.855    2.945
   389.20    5.000    5.855    2.940
   389.30    5.000    5.855    2.945
   389.40    5.000    5.860    2.940
   389.50    5.000    5.860    2.940
   389.60    5.000    5.860    2.945
   389.70    5.000    5.860    2.940
   389.80    5.000    5.865    2.940
   389.90    5.000    5.865    2.940
   390.00    5.000    5.865    2.940
   390.10    5.000    5.865    2.940
   390.20    5.000    5.865    2.940
   390.30    5.000    5.870    2.935
   390.40    5.000    5.870    2.935
   390.50    5.000    5.870    2.935
   390.60    5.000    5.870    2.935
   390.70    5.000    5.875    2.935
   390.80    5.000    5.875    2.935
   390.90    5.000    5.875    2.935
   391.00    5.000    5.875    2.935
   391.10    5.000    5.875    2.935
   391.20    5.000    5.875    2.935
   391.30    5.000    5.880    2.930
   391.40    5.000    5.880    2.935
   391.50    5.000    5.880    2.935
   391.60    5.000    5.885    2.935
   391.70    5.000    5.885    2.935
   391.80    5.000    5.885    2.935
   391.90    5.000    5.885    2.935
   392.00    5.000    5.885    2.935
   392.10    5.000    5.890    2.935
   392.20    5.000    5.890    2.935
   392.30    5.000    5.890    2.935
   392.40    5.000    5.890    2.935
   392.50    5.000    5.890    2.940
   392.60    5.000    5.890    2.940
   392.70    5.000    5.890    2.940
   392.80    5.000    5.895    2.940
   392.90    5.000    5.895    2.940
   393.00    5.000    5.895    2.940
   393.10    5.000    5.895    2.940
   393.20    5.000    5.895    2.940
   393.30    5.000    5.895    2.940
   393.40    5.000    5.900    2.945
   393.50    5.000    5.900    2.945
   393.60    5.000    5.900    2.950
   393.70    5.000    5.900    2.950
   393.80    5.000    5.905    2.950
   393.90    5.000    5.905    2.950
   394.00    5.000    5.905    2.950
   394.10    5.000    5.905    2.950
   394.20    5.000    5.910    2.945
   394.30    5.000    5.910    2.945
   394.40    5.000    5.910    2.945
   394.50    5.000    5.910    2.945
   394.60    5.000    5.910    2.940
   394.70    5.000    5.910    2.940
   394.80    5.000    5.915    2.945
   394.90    5.000    5.915    2.945
   395.00    5.000    5.915    2.940
   395.10    5.000    5.915    2.945
   395.20    5.000    5.915    2.945
   395.30    5.000    5.915    2.945
   395.40    5.000    5.915    2.945
   395.50    5.000    5.915    2.945
   395.60    5.000    5.920    2.945
   395.70    5.000    5.920    2.945
   395.80    5.000    5.920    2.945
   395.90    5.000    5.920    2.950
   396.00    5.000    5.920    2.950
   396.10    5.000    5.925    2.945
   396.20    5.000    5.925    2.945
   396.30    5.000    5.925    2.945
   396.40    5.000    5.925    2.945
   396.50    5.000    5.925    2.945
   396.60    5.000    5.925    2.945
   396.70    5.000    5.925    2.945
   396.80    5.000    5.930    2.945
   396.90    5.000    5.930    2.945
   397.00    5.000    5.930    2.940
   397.10    5.000    5.930    2.940
   397.20    5.000    5.930    2.940
   397.30    5.000    5.930    2.940
   397.40    5.000    5.930    2.940
   397.50    5.000    5.930    2.940
   397.60    5.000    5.935    2.940
   397.70    5.000    5.935    2.940
   397.80    5.000    5.935    2.940
   397.90    5.000    5.935    2.940
   398.00    5.000    5.935    2.940
   398.10    5.000    5.935    2.940
   398.20    5.000    5.935    2.940
   398.30    5.000    5.935    2.940
   398.40    5.000    5.935    2.940
   398.50    5.000    5.935    2.940
   398.60    5.000    5.935    2.935
   398.70    5.000    5.940    2.935
   398.80    5.000    5.940    2.935
   398.90    5.000    5.940    2.935
   399.00    5.000    5.940    2.940
   399.10    5.000    5.940    2.940
   399.20    5.000    5.940    2.940
   399.30    5.000    5.940    2.940
   399.40    5.000    5.940    2.940
   399.50    5.000    5.945    2.935
   399.60    5.000    5.945    2.935
   399.70    5.000    5.945    2.935
   399.80    5.000    5.945    2.935
   399.90    5.000    5.945    2.935
   400.00    5.000    5.945    2.935
   400.10    5.000    5.945    2.935
   400.20    5.000    5.945    2.935
   400.30    5.000    5.945    2.935
   400.40    5.000    5.945    2.935
   400.50    5.000    5.945    2.935
   400.60    5.000    5.950    2.935
   400.70    5.000    5.950    2.940
   400.80    5.000    5.950    2.940
   400.90    5.000    5.950    2.940
   401.00    5.000    5.950    2.940
   401.10    5.000    5.950    2.940
   401.20    5.000    5.950    2.940
   401.30    5.000    5.950    2.940
   401.40    5.000    5.950    2.940
   401.50    5.000    5.955    2.940
   401.60    5.000    5.955    2.945
   401.70    5.000    5.955    2.945
   401.80    5.000    5.955    2.940
   401.90    5.000    5.955    2.940
   402.00    5.000    5.955    2.940
   402.10    5.000    5.955    2.940
   402.20    5.000    5.955    2.940
   402.30    5.000    5.960    2.945
   402.40    5.000    5.960    2.945
   402.50    5.000    5.960    2.945
   402.60    5.000    5.960    2.940
   402.70    5.000    5.960    2.940
   402.80    5.000    5.960    2.940
   402.90    5.000    5.960    2.940
   403.00    5.000    5.960    2.940
   403.10    5.000    5.960    2.940
   403.20    5.000    5.965    2.940
   403.30    5.000    5.965    2.940
   403.40    5.000    5.965    2.940
   403.50    5.000    5.965    2.940
   403.60    5.000    5.965    2.940
   403.70    5.000    5.965    2.940
   403.80    5.000    5.965    2.940
   403.90    5.000    5.970    2.940
   404.00    5.000    5.970    2.940
   404.10    5.000    5.970    2.940
   404.20    5.000    5.970    2.940
   404.30    5.000    5.970    2.940
   404.40    5.000    5.970    2.940
   404.50    5.000    5.970    2.945
   404.60    5.000    5.970    2.945
   404.70    5.000    5.970    2.945
   404.80    5.000    5.970    2.945
   404.90    5.000    5.975    2.945
   405.00    5.000    5.975    2.945
   405.10    5.000    5.975    2.950
   405.20    5.000    5.975    2.950
   405.30    5.000    5.975    2.950
   405.40    5.000    5.975    2.950
   405.50    5.000    5.975    2.950
   405.60    5.000    5.975    2.945
   405.70    5.000    5.980    2.945
   405.80    5.000    5.980    2.945
   405.90    5.000    5.980    2.945
   406.00    5.000    5.980    2.945
   406.10    5.000    5.980    2.945
   406.20    5.000    5.980    2.945
   406.30    5.000    5.980    2.945
   406.40    5.000    5.985    2.945
   406.50    5.000    5.985    2.945
   406.60    5.000    5.985    2.945
   406.70    5.000    5.985    2.940
   406.80    5.000    5.985    2.940
   406.90    5.000    5.985    2.940
   407.00    5.000    5.990    2.940
   407.10    5.000    5.990    2.940
   407.20    5.000    5.990    2.940
   407.30    5.000    5.990    2.935
   407.40    5.000    5.990    2.935
   407.50    5.000    5.990    2.935
   407.60    5.000    5.995    2.935
   407.70    5.000    5.995    2.935
   407.80    5.000    5.995    2.935
   407.90    5.000    5.995    2.935
   408.00    5.000    5.995    2.940
   408.10    5.000    5.995    2.940
   408.20    5.000    5.995    2.940
   408.30    5.000    6.000    2.940
   408.40    5.000    6.000    2.940
   408.50    5.000    6.000    2.940
   408.60    5.000    6.000    2.940
   408.70    5.000    6.000    2.940
   408.80    5.000    6.000    2.940
   408.90    5.000    6.000    2.940
   409.00    5.000    6.000    2.940
   409.10    5.000    6.005    2.940
   409.20    5.000    6.005    2.940
   409.30    5.000    6.005    2.940
   409.40    5.000    6.005    2.940
   409.50    5.000    6.005    2.940
   409.60    5.000    6.005    2.940
   409.70    5.000    6.005    2.940
   409.80    5.000    6.005    2.940
   409.90    5.000    6.005    2.945
   410.00    5.000    6.010    2.945
   410.10    5.000    6.010    2.945
   410.20    5.000    6.010    2.945
   410.30    5.000    6.010    2.945
   410.40    5.000    6.010    2.945
   410.50    5.000    6.010    2.945
   410.60    5.000    6.010    2.945
   410.70    5.000    6.015    2.945
   410.80    5.000    6.015    2.945
   410.90    5.000    6.015    2.945
   411.00    5.000    6.015    2.945
   411.10    5.000    6.015    2.950
   411.20    5.000    6.015    2.950
   411.30    5.000    6.015    2.950
   411.40    5.000    6.015    2.950
   411.50    5.000    6.020    2.945
   411.60    5.000    6.020    2.945
   411.70    5.000    6.020    2.945
   411.80    5.000    6.020    2.945
   411.90    5.000    6.020    2.945
   412.00    5.000    6.020    2.945
   412.10    5.000    6.020    2.940
   412.20    5.000    6.025    2.940
   412.30    5.000    6.025    2.940
   412.40    5.000    6.025    2.940
   412.50    5.000    6.025    2.940
   412.60    5.000    6.025    2.940
   412.70    5.000    6.025    2.940
   412.80    5.000    6.025    2.945
   412.90    5.000    6.025    2.945
   413.00    5.000    6.030    2.945
   413.10    5.000    6.030    2.945
   413.20    5.000    6.030    2.945
   413.30    5.000    6.030    2.940
   413.40    5.000    6.030    2.940
   413.50    5.000    6.030    2.940
   413.60    5.000    6.030    2.940
   413.70    5.000    6.030    2.940
   413.80    5.000    6.030    2.940
   413.90    5.000    6.030    2.940
   414.00    5.000    6.035    2.940
   414.10    5.000    6.035    2.940
   414.20    5.000    6.035    2.935
   414.30    5.000    6.035    2.935
   414.40    5.000    6.035    2.940
   414.50    5.000    6.035    2.940
   414.60    5.000    6.040    2.940
   414.70    5.000    6.040    2.940
   414.80    5.000    6.040    2.945
   414.90    5.000    6.040    2.940
   415.00    5.000    6.040    2.940
   415.10    5.000    6.040    2.945
   415.20    5.000    6.040    2.945
   415.30    5.000    6.045    2.945
   415.40    5.000    6.045    2.945
   415.50    5.000    6.045    2.945
   415.60    5.000    6.045    2.945
   415.70    5.000    6.045    2.945
   415.80    5.000    6.045    2.945
   415.90    5.000    6.050    2.945
   416.00    5.000    6.050    2.945
   416.10    5.000    6.050    2.945
   416.20    5.000    6.050    2.945
   416.30    5.000    6.050    2.945
   416.40    5.000    6.050    2.945
   416.50    5.000    6.055    2.945
   416.60    5.000    6.055    2.945
   416.70    5.000    6.055    2.945
   416.80    5.000    6.055    2.945
   416.90    5.000    6.055    2.945
   417.00    5.000    6.055    2.945
   417.10    5.000    6.060    2.945
   417.20    5.000    6.060    2.945
   417.30    5.000    6.060    2.945
   417.40    5.000    6.060    2.945
   417.50    5.000    6.060    2.945
   417.60    5.000    6.060    2.945
   417.70    5.000    6.060    2.945
   417.80    5.000    6.060    2.940
   417.90    5.000    6.065    2.940
   418.00    5.000    6.065    2.940
   418.10    5.000    6.065    2.940
   418.20    5.000    6.065    2.940
   418.30    5.000    6.065    2.940
   418.40    5.000    6.065    2.940
   418.50    5.000    6.065    2.940
   418.60    5.000    6.070    2.940
   418.70    5.000    6.070    2.940
   418.80    5.000    6.070    2.940
   418.90    5.000    6.070    2.940
   419.00    5.000    6.070    2.940
   419.10    5.000    6.075    2.940
   419.20    5.000    6.070    2.940
   419.30    5.000    6.075    2.940
   419.40    5.000    6.075    2.940
   419.50    5.000    6.075    2.940
   419.60    5.000    6.075    2.940
   419.70    5.000    6.075    2.940
   419.80    5.000    6.080    2.940
   419.90    5.000    6.080    2.940
   420.00    5.000    6.080    2.940
   420.10    5.000    6.080    2.945
   420.20    5.000    6.080    2.945
   420.30    5.000    6.080    2.940
   420.40    5.000    6.080    2.945
   420.50    5.000    6.085    2.945
   420.60    5.000    6.085    2.945
   420.70    5.000    6.085    2.940
   420.80    5.000    6.085    2.940
   420.90    5.000    6.085    2.940
   421.00    5.000    6.085    2.935
   421.10    5.000    6.085    2.940
   421.20    5.000    6.090    2.940
   421.30    5.000    6.090    2.935
   421.40    5.000    6.090    2.935
   421.50    5.000    6.090    2.935
   421.60    5.000    6.095    2.935
   421.70    5.000    6.095    2.935
   421.80    5.000    6.095    2.935
   421.90    5.000    6.095    2.935
   422.00    5.000    6.095    2.935
   422.10    5.000    6.095    2.935
   422.20    5.000    6.095    2.935
   422.30    5.000    6.100    2.935
   422.40    5.000    6.100    2.935
   422.50    5.000    6.100    2.930
   422.60    5.000    6.100    2.930
   422.70    5.000    6.100    2.930
   422.80    5.000    6.100    2.930
   422.90    5.000    6.100    2.930
   423.00    5.000    6.105    2.930
   423.10    5.000    6.105    2.930
   423.20    5.000    6.105    2.930
   423.30    5.000    6.105    2.930
   423.40    5.000    6.105    2.930
   423.50    5.000    6.105    2.930
   423.60    5.000    6.105    2.930
   423.70    5.000    6.110    2.935
   423.80    5.000    6.110    2.930
   423.90    5.000    6.110    2.930
   424.00    5.000    6.110    2.930
   424.10    5.000    6.110    2.930
   424.20    5.000    6.115    2.935
   424.30    5.000    6.115    2.935
   424.40    5.000    6.115    2.935
   424.50    5.000    6.115    2.935
   424.60    5.000    6.115    2.935
   424.70    5.000    6.115    2.935
   424.80    5.000    6.115    2.935
   424.90    5.000    6.120    2.940
   425.00    5.000    6.120    2.940
   425.10    5.000    6.120    2.940
   425.20    5.000    6.120    2.940
   425.30    5.000    6.120    2.940
   425.40    5.000    6.120    2.940
   425.50    5.000    6.120    2.940
   425.60    5.000    6.125    2.940
   425.70    5.000    6.125    2.940
   425.80    5.000    6.125    2.940
   425.90    5.000    6.125    2.940
   426.00    5.000    6.130    2.940
   426.10    5.000    6.130    2.940
   426.20    5.000    6.130    2.940
   426.30    5.000    6.130    2.940
   426.40    5.000    6.130    2.940
   426.50    5.000    6.130    2.940
   426.60    5.000    6.130    2.940
   426.70    5.000    6.130    2.940
   426.80    5.000    6.135    2.940
   426.90    5.000    6.135    2.940
   427.00    5.000    6.135    2.935
   427.10    5.000    6.135    2.940
   427.20    5.000    6.135    2.935
   427.30    5.000    6.140    2.940
   427.40    5.000    6.140    2.940
   427.50    5.000    6.140    2.940
   427.60    5.000    6.140    2.940
   427.70    5.000    6.140    2.945
   427.80    5.000    6.140    2.945
   427.90    5.000    6.145    2.940
   428.00    5.000    6.145    2.945
   428.10    5.000    6.145    2.945
   428.20    5.000    6.145    2.945
   428.30    5.000    6.145    2.945
   428.40    5.000    6.145    2.945
   428.50    5.000    6.145    2.940
   428.60    5.000    6.145    2.940
   428.70    5.000    6.145    2.940
   428.80    5.000    6.150    2.940
   428.90    5.000    6.150    2.940
   429.00    5.000    6.150    2.940
   429.10    5.000    6.150    2.940
   429.20    5.000    6.150    2.940
   429.30    5.000    6.150    2.940
   429.40    5.000    6.150    2.940
   429.50    5.000    6.150    2.935
   429.60    5.000    6.155    2.935
   429.70    5.000    6.155    2.935
   429.80    5.000    6.155    2.935
   429.90    5.000    6.155    2.935
   430.00    5.000    6.155    2.935
   430.10    5.000    6.155    2.935
   430.20    5.000    6.155    2.935
   430.30    5.000    6.160    2.935
   430.40    5.000    6.160    2.940
   430.50    5.000    6.160    2.935
   430.60    5.000    6.160    2.935
   430.70    5.000    6.160    2.935
   430.80    5.000    6.160    2.935
   430.90    5.000    6.160    2.935
   431.00    5.000    6.160    2.935
   431.10    5.000    6.160    2.935
   431.20    5.000    6.160    2.940
   431.30    5.000    6.165    2.940
   431.40    5.000    6.165    2.940
   431.50    5.000    6.165    2.940
   431.60    5.000    6.165    2.935
   431.70    5.000    6.165    2.940
   431.80    5.000    6.165    2.940
   431.90    5.000    6.165    2.940
   432.00    5.000    6.165    2.940
   432.10    5.000    6.170    2.940
   432.20    5.000    6.170    2.940
   432.30    5.000    6.170    2.940
   432.40    5.000    6.170    2.940
   432.50    5.000    6.170    2.940
   432.60    5.000    6.170    2.940
   432.70    5.000    6.170    2.940
   432.80    5.000    6.170    2.940
   432.90    5.000    6.170    2.940
   433.00    5.000    6.170    2.940
   433.10    5.000    6.175    2.940
   433.20    5.000    6.175    2.940
   433.30    5.000    6.175    2.945
   433.40    5.000    6.175    2.940
   433.50    5.000    6.175    2.940
   433.60    5.000    6.175    2.940
   433.70    5.000    6.175    2.940
   433.80    5.000    6.175    2.940
   433.90    5.000    6.175    2.940
   434.00    5.000    6.175    2.940
   434.10    5.000    6.175    2.940
   434.20    5.000    6.175    2.940
   434.30    5.000    6.180    2.945
   434.40    5.000    6.180    2.950
   434.50    5.000    6.180    2.945
   434.60    5.000    6.180    2.950
   434.70    5.000    6.180    2.950
   434.80    5.000    6.180    2.950
   434.90    5.000    6.180    2.945
   435.00    5.000    6.180    2.945
   435.10    5.000    6.180    2.950
   435.20    5.000    6.180    2.950
   435.30    5.000    6.185    2.950
   435.40    5.000    6.185    2.950
   435.50    5.000    6.185    2.950
   435.60    5.000    6.185    2.950
   435.70    5.000    6.185    2.950
   435.80    5.000    6.185    2.950
   435.90    5.000    6.185    2.950
   436.00    5.000    6.185    2.950
   436.10    5.000    6.185    2.950
   436.20    5.000    6.190    2.950
   436.30    5.000    6.190    2.950
   436.40    5.000    6.190    2.950
   436.50    5.000    6.190    2.950
   436.60    5.000    6.190    2.950
   436.70    5.000    6.190    2.955
   436.80    5.000    6.190    2.955
   436.90    5.000    6.190    2.950
   437.00    5.000    6.190    2.955
   437.10    5.000    6.190    2.950
   437.20    5.000    6.195    2.950
   437.30    5.000    6.195    2.950
   437.40    5.000    6.195    2.950
   437.50    5.000    6.195    2.950
   437.60    5.000    6.195    2.950
   437.70    5.000    6.195    2.950
   437.80    5.000    6.195    2.950
   437.90    5.000    6.195    2.950
   438.00    5.000    6.200    2.950
   438.10    5.000    6.200    2.950
   438.20    5.000    6.200    2.950
   438.30    5.000    6.200    2.945
   438.40    5.000    6.200    2.950
   438.50    5.000    6.200    2.945
   438.60    5.000    6.200    2.945
   438.70    5.000    6.200    2.950
   438.80    5.000    6.205    2.950
   438.90    5.000    6.205    2.950
   439.00    5.000    6.205    2.950
   439.10    5.000    6.205    2.950
   439.20    5.000    6.205    2.950
   439.30    5.000    6.205    2.950
   439.40    5.000    6.205    2.950
   439.50    5.000    6.205    2.950
   439.60    5.000    6.210    2.955
   439.70    5.000    6.210    2.955
   439.80    5.000    6.210    2.955
   439.90    5.000    6.210    2.955
   440.00    5.000    6.210    2.955
   440.10    5.000    6.210    2.955
   440.20    5.000    6.210    2.950
   440.30    5.000    6.215    2.950
   440.40    5.000    6.215    2.950
   440.50    5.000    6.215    2.955
   440.60    5.000    6.215    2.955
   440.70    5.000    6.215    2.955
   440.80    5.000    6.215    2.955
   440.90    5.000    6.215    2.955
   441.00    5.000    6.215    2.955
   441.10    5.000    6.215    2.950
