"Date","Time","Millisecond","C1","C2","Register"
"2023/09/21","11:04:25","190","0.040000","0.020000","0.000000"
"2023/09/21","11:04:27","190","0.040000","0.030000","0.000000"
"2023/09/21","11:04:29","160","0.040000","0.030000","0.000000"
"2023/09/21","11:04:31","160","0.040000","0.020000","0.000000"
"2023/09/21","11:04:33","190","0.030000","0.020000","0.000000"
"2023/09/21","11:04:35","190","0.040000","0.020000","0.000000"
"2023/09/21","11:04:37","180","0.040000","0.020000","0.000000"
"2023/09/21","11:04:39","160","0.040000","0.020000","0.000000"
"2023/09/21","11:04:41","180","0.030000","0.020000","0.000000"
"2023/09/21","11:04:43","190","0.030000","0.020000","0.000000"
"2023/09/21","11:04:45","160","0.030000","0.020000","0.000000"
"2023/09/21","11:04:47","180","0.040000","0.020000","0.000000"
"2023/09/21","11:04:49","180","0.040000","0.020000","0.000000"
"2023/09/21","11:04:51","180","0.040000","0.020000","0.000000"
"2023/09/21","11:04:53","180","0.030000","0.020000","0.000000"
"2023/09/21","11:04:55","180","0.030000","0.030000","0.000000"
"2023/09/21","11:04:57","180","0.030000","0.030000","0.000000"
"2023/09/21","11:04:59","180","0.030000","0.030000","0.000000"
"2023/09/21","11:05:01","150","0.030000","0.030000","0.000000"
"2023/09/21","11:05:03","180","0.030000","0.030000","0.000000"
"2023/09/21","11:05:05","170","0.030000","0.020000","0.000000"
"2023/09/21","11:05:07","170","0.030000","0.030000","0.000000"
"2023/09/21","11:05:09","190","0.030000","0.020000","0.000000"
"2023/09/21","11:05:11","170","0.030000","0.030000","0.000000"
"2023/09/21","11:05:13","190","0.040000","0.030000","0.000000"
"2023/09/21","11:05:15","190","0.030000","0.030000","0.000000"
"2023/09/21","11:05:17","190","0.030000","0.030000","0.000000"
"2023/09/21","11:05:19","170","0.030000","0.030000","0.000000"
"2023/09/21","11:05:21","160","0.030000","0.030000","0.000000"
"2023/09/21","11:05:23","190","0.040000","0.030000","0.000000"
"2023/09/21","11:05:25","170","0.040000","0.030000","0.000000"
"2023/09/21","11:05:27","190","0.040000","0.030000","0.000000"
"2023/09/21","11:05:29","180","0.040000","0.030000","0.000000"
"2023/09/21","11:05:31","180","0.040000","0.030000","0.000000"
"2023/09/21","11:05:33","190","0.040000","0.030000","0.000000"
"2023/09/21","11:05:35","180","0.040000","0.020000","0.000000"
"2023/09/21","11:05:37","180","0.040000","0.020000","0.000000"
"2023/09/21","11:05:39","180","0.040000","0.020000","0.000000"
"2023/09/21","11:05:41","180","0.030000","0.030000","0.000000"
"2023/09/21","11:05:43","180","0.030000","0.020000","0.000000"
"2023/09/21","11:05:45","160","0.030000","0.030000","0.000000"
"2023/09/21","11:05:47","160","0.030000","0.030000","0.000000"
"2023/09/21","11:05:49","180","0.030000","0.030000","0.000000"
"2023/09/21","11:05:51","170","0.030000","0.020000","0.000000"
"2023/09/21","11:05:53","180","0.030000","0.030000","0.000000"
"2023/09/21","11:05:55","170","0.040000","0.030000","0.000000"
"2023/09/21","11:05:57","170","0.030000","0.030000","0.000000"
"2023/09/21","11:05:59","180","0.030000","0.030000","0.000000"
"2023/09/21","11:06:01","170","0.030000","0.020000","0.000000"
"2023/09/21","11:06:03","190","0.030000","0.020000","0.000000"
"2023/09/21","11:06:05","190","0.030000","0.030000","0.000000"
"2023/09/21","11:06:07","190","0.030000","0.020000","0.000000"
"2023/09/21","11:06:09","190","0.030000","0.030000","0.000000"
"2023/09/21","11:06:11","190","0.030000","0.030000","0.000000"
"2023/09/21","11:06:13","170","0.030000","0.030000","0.000000"
"2023/09/21","11:06:15","170","0.030000","0.030000","0.000000"
"2023/09/21","11:06:17","160","0.030000","0.030000","0.000000"
"2023/09/21","11:06:19","190","0.030000","0.030000","0.000000"
"2023/09/21","11:06:21","160","0.040000","0.020000","0.000000"
"2023/09/21","11:06:23","180","0.040000","0.030000","0.000000"
"2023/09/21","11:06:25","180","0.040000","0.030000","0.000000"
"2023/09/21","11:06:27","180","0.030000","0.020000","0.000000"
"2023/09/21","11:06:29","190","0.040000","0.020000","0.000000"
"2023/09/21","11:06:31","180","0.030000","0.030000","0.000000"
"2023/09/21","11:06:33","180","0.030000","0.020000","0.000000"
"2023/09/21","11:06:35","180","0.040000","0.020000","0.000000"
"2023/09/21","11:06:37","200","0.030000","0.020000","0.000000"
"2023/09/21","11:06:39","180","0.040000","0.020000","0.000000"
"2023/09/21","11:06:41","180","0.030000","0.030000","0.000000"
"2023/09/21","11:06:43","180","0.030000","0.020000","0.000000"
"2023/09/21","11:06:45","180","0.030000","0.020000","0.000000"
"2023/09/21","11:06:47","180","0.040000","0.030000","0.000000"
"2023/09/21","11:06:49","180","0.040000","0.030000","0.000000"
"2023/09/21","11:06:51","180","0.040000","0.030000","0.000000"
"2023/09/21","11:06:53","190","0.030000","0.030000","0.000000"
"2023/09/21","11:06:55","170","0.030000","0.020000","0.000000"
"2023/09/21","11:06:57","190","0.030000","0.020000","0.000000"
"2023/09/21","11:06:59","190","0.040000","0.020000","0.000000"
"2023/09/21","11:07:01","190","0.040000","0.020000","0.000000"
"2023/09/21","11:07:03","170","0.040000","0.020000","0.000000"
"2023/09/21","11:07:05","170","0.040000","0.020000","0.000000"
"2023/09/21","11:07:07","190","0.030000","0.020000","0.000000"
"2023/09/21","11:07:09","190","0.040000","0.020000","0.000000"
"2023/09/21","11:07:11","170","0.040000","0.020000","0.000000"
"2023/09/21","11:07:13","170","0.040000","0.030000","0.000000"
"2023/09/21","11:07:15","170","0.030000","0.030000","0.000000"
"2023/09/21","11:07:17","190","0.040000","0.030000","0.000000"
"2023/09/21","11:07:19","180","0.040000","0.030000","0.000000"
"2023/09/21","11:07:21","180","0.030000","0.030000","0.000000"
"2023/09/21","11:07:23","180","0.030000","0.030000","0.000000"
"2023/09/21","11:07:25","180","0.030000","0.020000","0.000000"
"2023/09/21","11:07:27","200","0.030000","0.020000","0.000000"
"2023/09/21","11:07:29","180","0.040000","0.030000","0.000000"
